Date,open,high,low,close,volume,mom_30d,mom_60d,mom_90d,mom_180d,log_return,sigma_30,sigma_90,adv_dec_ratio,pct_above_50dma,pct_pos_momentum,regime
2025-01-22,23099.150390625,23169.55078125,22981.30078125,23155.349609375,276000,-0.05911004348610749,-0.04240765974426053,-0.08797351389328978,0.030232450021224988,0.0056604403518015324,0.13043344484823477,0.12928786794928318,1.2464705882352969,25.71428571428571,20.408163265306122,Bear
2025-01-23,23128.30078125,23270.80078125,23090.650390625,23205.349609375,275600,-0.05829327104080795,-0.04658341655535847,-0.08483625069015832,0.03398211521668637,0.0021570002277194853,0.13064944762783645,0.12939642785597996,1.234705882352944,27.346938775510203,21.224489795918366,Bear
2025-01-24,23183.900390625,23347.30078125,23050.0,23092.19921875,264300,-0.05933104589458427,-0.05618420076846642,-0.0902762901954991,0.03540855145163091,-0.00488797436469754,0.13081920293080845,0.1295123297007122,1.0747058823529438,28.163265306122447,23.265306122448983,Bear
2025-01-27,22940.150390625,23007.44921875,22786.900390625,22829.150390625,257400,-0.07829161991172873,-0.062105441798866456,-0.10187049658767611,0.02361396213989453,-0.011456619090824587,0.1293190539975565,0.13060717118505763,0.81261285909713,26.122448979591837,22.04081632653061,Bear
2025-01-28,22960.44921875,23137.94921875,22857.650390625,22957.25,361900,-0.0693604126762134,-0.05156296560540474,-0.09537172448643938,0.04553113970169642,0.005595545512054291,0.13145961040116627,0.13109772484364351,0.9876128590971301,24.081632653061224,21.63265306122449,Bear
2025-01-29,23026.75,23183.349609375,22976.5,23163.099609375,226300,-0.04819610415125741,-0.046956615517075306,-0.08863388532447447,0.05023307110656838,0.008926687592645893,0.1310196976418325,0.13210179660768256,1.6098350813193523,23.6734693877551,22.448979591836736,Bear
2025-01-30,23169.5,23322.05078125,23139.19921875,23249.5,361900,-0.03923118762667166,-0.03108308991187181,-0.09854035216751034,0.051820782990674275,0.003723148074350194,0.13134637032001148,0.12967128636056496,1.8617958656330778,24.489795918367346,24.081632653061227,Bear
2025-01-31,23296.75,23546.80078125,23277.400390625,23508.400390625,304900,-0.018508032523136153,-0.02911211474194597,-0.09370621967331172,0.05808621464002717,0.011074194280356322,0.1332840128695726,0.1307786795217432,2.7667958656330778,28.97959183673469,27.755102040816325,Bear
2025-02-01,23528.599609375,23632.44921875,23318.30078125,23482.150390625,281000,-0.00446633214096448,-0.04092053229166881,-0.09476530674092543,0.05772827989733509,-0.001117246011978889,0.12581990459803433,0.13076432145637906,2.888888888888892,34.69387755102041,35.10204081632653,Bear
2025-02-03,23319.349609375,23381.599609375,23222.0,23361.05078125,329700,-0.01651964032197295,-0.034641378452594296,-0.1016414522171003,0.042724852584015593,-0.005170435671733403,0.124744824688252,0.13079888196063422,2.7775252525252556,38.775510204081634,40.816326530612244,Bear
2025-02-04,23509.900390625,23762.75,23423.150390625,23739.25,376700,0.0004888646445828648,-0.016934977844330068,-0.09447650227399751,0.05666984535641073,0.016059657410686868,0.13368801083833007,0.13305530902060592,2.668636363636366,43.673469387755105,46.12244897959184,Low Volatility
2025-02-05,23801.75,23807.30078125,23680.44921875,23696.30078125,267000,-0.0022693888587447253,-0.018433140949290605,-0.09483376955870582,0.05181088237288067,-0.0018108456539069108,0.13375990745450872,0.13305958044634267,2.2288927738927766,46.12244897959184,50.61224489795919,Low Volatility
2025-02-06,23761.94921875,23773.55078125,23556.25,23603.349609375,307000,-0.008820696658369487,-0.011727770424177386,-0.08552604944853093,0.044497641069538574,-0.003930316218479903,0.13395272455001994,0.13130748548950566,1.3200218061508413,46.530612244897966,51.836734693877546,Low Volatility
2025-02-07,23649.5,23694.5,23443.19921875,23559.94921875,368100,-0.0035927904314065895,3.813555598397578e-05,-0.08671395159892714,0.025788394461401465,-0.0018404311807618838,0.1324899297117832,0.1313128077027753,1.4600218061508412,46.53061224489796,53.06122448979592,Low Volatility
2025-02-10,23543.80078125,23568.599609375,23316.30078125,23381.599609375,234200,-0.011131460751562572,-0.006420836299756427,-0.07399970807664669,0.018491011809987024,-0.0075988318246352615,0.13424901960888996,0.1271998661529162,1.4092059553349903,46.93877551020408,54.69387755102041,Low Volatility
2025-02-11,23383.55078125,23390.05078125,22986.650390625,23071.80078125,268000,-0.02826527502259102,-0.01628733882251565,-0.07766659704586576,0.006076610534301974,-0.013338245144624153,0.13862890357507818,0.12812197505368678,0.6469837331127682,42.857142857142854,53.469387755102034,Transition
2025-02-12,23050.80078125,23144.69921875,22798.349609375,23045.25,279700,-0.0472701193394468,-0.020122456789336107,-0.07059677565711864,0.006863796623747698,-0.001151451956867338,0.12562703850911783,0.12742592126279076,0.7155152016442368,40.0,48.57142857142857,Low Volatility
2025-02-13,23055.75,23235.5,22992.19921875,23031.400390625,265700,-0.040548208557681265,-0.013640315147891546,-0.07922832466328456,0.01438914335430641,-0.0006011552347958088,0.12434660569660252,0.1263997673900688,0.7913861693861722,37.142857142857146,44.08163265306122,Bear
2025-02-14,23096.44921875,23133.69921875,22774.849609375,22929.25,254500,-0.02908194886654325,-0.04090809273337581,-0.08216729610551621,0.019592087640736056,-0.00444513112662715,0.11645555663250035,0.12653660206663075,0.5662510342510372,33.46938775510204,38.775510204081634,Bear
2025-02-17,22809.900390625,22974.19921875,22725.44921875,22959.5,207400,-0.031567552515993635,-0.0521181397935897,-0.08156302820659345,0.019031845265288228,0.001318406118349223,0.11575982213687866,0.12656514505244415,0.9734305214305243,32.244897959183675,34.69387755102041,Bear
2025-02-18,22963.650390625,22992.5,22801.5,22945.30078125,210600,-0.031392208689079215,-0.05163153686788324,-0.08087361802377402,-0.013695021214215286,-0.0006186376571162799,0.1157646743110464,0.12656426162199652,1.16398607698608,33.06122448979592,33.06122448979592,Bear
2025-02-19,22847.25,23049.94921875,22814.849609375,22932.900390625,207000,-0.025231105747773763,-0.05528344003085106,-0.08735487361169514,0.04790607007813752,-0.0005405787764224007,0.11444670096357536,0.12593354854627833,1.1548951678951709,33.87755102040816,34.69387755102041,Bear
2025-02-20,22821.099609375,22923.849609375,22812.75,22913.150390625,240800,-0.02212191320978174,-0.04185806242953205,-0.08557166867910748,0.012944131558808802,-0.0008615791713867465,0.11404579223939187,0.12589699486133088,1.1548951678951709,33.469387755102034,37.55102040816327,Bear
2025-02-21,22857.19921875,22921.0,22720.30078125,22795.900390625,242800,-0.012563868410895851,-0.055331055789570094,-0.08711602209599045,-0.0011173722717943146,-0.005130286241460248,0.10684430179356637,0.12602169146840045,1.1700303030303059,34.69387755102041,41.63265306122449,Bear
2025-02-24,22609.349609375,22668.05078125,22518.80078125,22553.349609375,214300,-0.026868303739599142,-0.0709629909493168,-0.08874801401492105,-0.03163572449693519,-0.010697116011174177,0.11004379592892073,0.12637416976354496,0.7679790209790238,33.06122448979592,43.673469387755105,Bear
2025-02-25,22516.44921875,22625.30078125,22513.900390625,22547.55078125,250300,-0.028675428631239064,-0.07807939922988716,-0.0928017738557142,-0.030596429000286363,-0.00025714910818764225,0.10980707453344699,0.12607117928078931,0.6863123543123572,32.244897959183675,43.26530612244898,Bear
2025-02-27,22568.94921875,22613.30078125,22508.400390625,22545.05078125,289200,-0.032891066940513136,-0.07856963021820929,-0.09023202615589643,-0.030939328652910936,-0.00011088293493540093,0.108732653656401,0.12604203244247267,0.5660777502067853,30.20408163265306,41.22448979591836,Bear
2025-02-28,22433.400390625,22450.349609375,22104.849609375,22124.69921875,551300,-0.04648065940529822,-0.10456772316411556,-0.09592149542108497,-0.0513764356626345,-0.01882096814125905,0.11991354210856299,0.12808287633026036,0.3871212284676549,26.53061224489796,37.55102040816327,Bear
2025-03-03,22194.55078125,22261.55078125,22004.69921875,22119.30078125,282400,-0.052493567879287606,-0.1036761753074823,-0.09478828829980968,-0.054686313801638464,-0.0002440302652016664,0.11778084783076945,0.12808960851345938,0.6515656729120993,22.448979591836736,30.61224489795918,Bear
2025-03-04,21974.44921875,22105.05078125,21964.599609375,22082.650390625,253300,-0.040912673331342186,-0.10302407122039892,-0.09495110383491911,-0.058935174969809156,-0.001658315891150207,0.1121449490456904,0.1280914410286186,0.7382146561128067,20.408163265306122,26.53061224489796,Bear
2025-03-05,22073.05078125,22394.900390625,22067.80078125,22337.30078125,305900,-0.035328718500272305,-0.09235047989952017,-0.07623816997117261,-0.0518127502508986,0.01146571185468711,0.11649530376934106,0.12909536592102328,2.37154798944614,17.95918367346939,25.71428571428571,Bear
2025-03-06,22476.349609375,22556.44921875,22245.849609375,22544.69921875,372100,-0.028469745198671625,-0.0851034216661507,-0.0737269437542154,-0.041303826384163966,0.00924200854408832,0.12002515427476627,0.12961536523348235,3.688752290521409,18.775510204081634,26.53061224489796,Bear
2025-03-07,22508.650390625,22633.80078125,22464.75,22552.5,289800,-0.02337149500736091,-0.08131588565903836,-0.07824258700807463,-0.043047481648067265,0.00034595413741610534,0.11949519619748285,0.12922323561214275,3.852631889183617,22.448979591836736,29.79591836734694,Bear
2025-03-10,22521.849609375,22676.75,22429.05078125,22460.30078125,293900,-0.016156957357750468,-0.09318362290509619,-0.07725896418178835,-0.044287239551540236,-0.004096583464717347,0.11562664489091785,0.12913602551353212,3.588187444739172,25.71428571428571,34.285714285714285,Bear
2025-03-11,22345.94921875,22522.099609375,22314.69921875,22497.900390625,347900,-0.020008912625641084,-0.08798149886493767,-0.07054015935752844,-0.04418199776141796,0.0016726478000064651,0.11436906473201447,0.12896064878023744,3.7402564102564133,29.79591836734694,38.775510204081634,Bear
2025-03-12,22536.349609375,22577.400390625,22329.55078125,22470.5,369700,-0.029900989982129977,-0.07665598290598286,-0.07545355620903438,-0.05272901316772094,-0.001218651042867137,0.1106893940267076,0.12869577210447966,2.10692307692308,33.469387755102034,40.816326530612244,Bear
2025-03-13,22541.5,22558.05078125,22377.349609375,22397.19921875,287500,-0.036658886481429676,-0.0744519024543635,-0.0666025049287301,-0.06165377037525943,-0.00326742167482874,0.10994255806368974,0.12717484877500593,0.7535897435897464,34.28571428571429,40.0,Bear
2025-03-17,22353.150390625,22577.0,22353.150390625,22508.75,251100,-0.04252311403644693,-0.06024412738201146,-0.07039729100337899,-0.06387115556572187,0.004968206335327962,0.10532457259115001,0.1264659834112831,0.9531372549019637,34.69387755102041,38.367346938775505,Bear
2025-03-18,22662.25,22857.80078125,22599.19921875,22834.30078125,272600,-0.027589023943635382,-0.03193213434022257,-0.06738059869012303,-0.048990814359576085,0.014359703182661372,0.11486712419725027,0.12744385121981794,1.0914215686274544,35.91836734693878,37.55102040816327,Bear
2025-03-19,22874.94921875,22940.69921875,22807.94921875,22907.599609375,324000,-0.019410564024754717,-0.035609548810592195,-0.05337953378298921,-0.05112882966452159,0.0032048904937790478,0.11474680380338644,0.12626200145023725,2.2289215686274546,40.0,36.73469387755102,Low Volatility
2025-03-20,23036.599609375,23216.69921875,22973.94921875,23190.650390625,313700,-0.023109390961171927,-0.022631823680787755,-0.03965301178157854,-0.03868367751668211,0.012280480863664548,0.11040423708108915,0.1280609249096246,7.945588235294121,45.30612244897959,35.91836734693877,Low Volatility
2025-03-21,23168.25,23402.69921875,23132.80078125,23350.400390625,541000,-0.01459723160244053,-0.016833493666418287,-0.032761299724133885,-0.03854403102031989,0.0068649342763162065,0.11254256541318258,0.1286444878320868,8.709224598930485,51.836734693877546,40.40816326530612,Low Volatility
2025-03-24,23515.400390625,23708.75,23433.5,23658.349609375,311900,0.002330177746388884,-0.0065110727030416315,-0.009424920467445808,-0.026491514985371722,0.013101970335000056,0.11867746399667599,0.12938717000342972,9.738636363636367,58.367346938775505,45.714285714285715,Low Volatility
2025-03-25,23751.5,23869.599609375,23601.400390625,23668.650390625,338200,0.004613811806881696,0.0010044449165629299,0.004652123313144241,-0.026936493576143028,0.0004353025297464832,0.11854106890898883,0.12733487507165425,7.933766233766237,64.48979591836734,49.79591836734694,Bull
2025-03-26,23700.94921875,23736.5,23451.69921875,23486.849609375,278600,0.004501402887670647,-0.0066801650534629164,-0.001948336183146715,-0.03427969947612142,-0.007710730752587225,0.11860508523559696,0.12798252836461851,6.778766233766236,66.12244897959184,53.06122448979592,Bull
2025-03-27,23433.94921875,23646.44921875,23412.19921875,23591.94921875,510300,0.022544769800661335,-0.006357739340666413,0.00589023667372679,-0.03443061190916108,0.004464845602965276,0.1120548967086387,0.12807447908708555,2.578766233766236,66.93877551020408,58.36734693877552,Bull
2025-03-28,23600.400390625,23649.19921875,23450.19921875,23519.349609375,295400,0.02057255223419152,-0.027670034104482544,3.6125151476440465e-05,-0.03309836955134038,-0.003082049047667123,0.11247745022533033,0.12809982795394578,2.0647802197802223,66.93877551020408,60.81632653061225,Bull
2025-04-01,23341.099609375,23565.150390625,23136.400390625,23165.69921875,314300,0.005831118640083455,-0.03495353133234047,-0.00788873480372343,-0.04730434290893504,-0.015150767296533939,0.12146206644859076,0.13004221761172957,0.9370024420024441,66.12244897959184,61.22448979591836,Bull
2025-04-02,23192.599609375,23350.0,23158.44921875,23332.349609375,341000,0.017580148036896004,-0.012013065795922317,-0.024047115022639565,-0.04774278022950951,0.007168090205371445,0.12226872026578214,0.12435533934483249,1.1385897435897459,65.71428571428571,62.857142857142854,Bull
2025-04-03,23150.30078125,23306.5,23145.80078125,23250.099609375,283200,0.012657053044491384,-0.019310051658181893,-0.040120748809046036,-0.05436271040220397,-0.003531376595912815,0.12282121574594983,0.12239837838736226,1.2935897435897459,66.93877551020407,65.3061224489796,Bull
2025-04-04,23190.400390625,23214.69921875,22857.44921875,22904.44921875,466800,-0.0017803890604642936,-0.03311670740460959,-0.053320001704932896,-0.0694166002214277,-0.014978235581472139,0.13067567043386147,0.1247848552692193,0.8397435897435919,65.3061224489796,64.89795918367346,Low Volatility
2025-04-07,21758.400390625,22254.0,21743.650390625,22161.599609375,647100,-0.03363293644118859,-0.058015446013006566,-0.08705703204723181,-0.10641772526221582,-0.032970136904421674,0.16180669234994527,0.13583608265835687,0.6713311511183873,60.40816326530612,61.632653061224495,Transition
2025-04-08,22446.75,22697.19921875,22270.849609375,22535.849609375,468300,-0.016466560678813247,-0.03822420206239463,-0.05763536478345188,-0.08132806988252461,0.01674631338889978,0.1699148078813402,0.136970332247796,10.199108928896164,58.367346938775505,60.816326530612244,Transition
2025-04-09,22460.30078125,22468.69921875,22353.25,22399.150390625,383800,-0.017404445238020316,-0.029749646489181103,-0.07177249469713898,-0.08609400978712123,-0.006084328049671031,0.17016043647922044,0.1362758478855627,9.970793516709785,55.51020408163265,59.183673469387756,Transition
2025-04-11,22695.400390625,22923.900390625,22695.400390625,22828.55078125,402200,0.012202230561823235,-0.014993926414811676,-0.05962666716441378,-0.06742500004388319,0.018988950673859396,0.17646595935231743,0.13980746258073987,11.530793516709785,53.469387755102034,57.95918367346938,Transition
2025-04-15,23368.349609375,23368.349609375,23207.0,23328.55078125,388300,0.03463790846185666,0.004969222958584041,-0.046145997851312126,-0.044440543910131636,0.02166598602930882,0.1868835599324652,0.14410945329596941,16.18463967055594,55.91836734693877,60.0,Transition
2025-04-16,23344.099609375,23452.19921875,23273.05078125,23437.19921875,348400,0.03957180873781718,0.0053791827871512155,-0.042106963859988134,-0.03969910826115042,0.004646504460063537,0.18711645042517303,0.1443612250671839,16.6294623655914,61.22448979591836,66.12244897959184,Bull
2025-04-17,23401.849609375,23872.349609375,23298.55078125,23851.650390625,505300,0.07805535138807507,0.027946627780146782,-0.034674442151466534,-0.039589497589663236,0.017528943393621495,0.18276897215213964,0.14648309451857805,8.0544623655914,64.48979591836735,71.02040816326532,Bull
2025-04-21,23949.150390625,24189.55078125,23903.650390625,24125.55078125,406100,0.0907013300212749,0.033446525717773845,-0.02237841227811499,-0.028609517569207488,0.011418063566753105,0.18436296735508106,0.147801074849485,8.555000000000003,70.20408163265306,76.3265306122449,Bull
2025-04-22,24185.400390625,24242.599609375,24072.0,24167.25,440900,0.09439988282656508,0.04962505792662264,-0.018349648645355265,-0.02776048724367164,0.0017269335569158489,0.18389708385632692,0.14779314114325054,6.945000000000002,73.87755102040816,80.0,Bull
2025-04-23,24357.599609375,24359.30078125,24119.94921875,24328.94921875,415000,0.08916244881171131,0.05068373525657499,-0.011422226024586979,-0.024936772939687102,0.006668556323176313,0.18249991794713674,0.14823964106631216,2.7988461538461555,76.73469387755102,82.44897959183673,Bull
2025-04-24,24277.900390625,24347.849609375,24216.150390625,24246.69921875,358800,0.07549446472918464,0.044875411355763006,-0.016033794202274132,-0.03055472453768404,-0.0033864737270896763,0.182324690075265,0.14831954912447887,2.495512820512822,79.59183673469389,84.08163265306123,Bull
2025-04-25,24289.0,24365.44921875,23847.849609375,24039.349609375,387700,0.06592837199312718,0.04101603236888529,-0.020748537624590946,-0.027443881543004922,-0.008588438645809417,0.18502915402971976,0.14886691503995683,1.5155128205128219,81.63265306122449,84.89795918367346,Bull
2025-04-28,24070.25,24355.099609375,24054.05078125,24328.5,320500,0.08317783617170371,0.06567697806181694,-0.017756598853278516,0.011344568210997608,0.011956447831200931,0.18618219278935016,0.14948342810210244,1.5897552447552463,82.04081632653062,85.3061224489796,Bull
2025-04-29,24370.69921875,24457.650390625,24290.75,24335.94921875,357600,0.08169868281979431,0.060055068387981914,-0.013470788614920015,0.014312710667194306,0.00030614622903455367,0.18628746989003367,0.149343507481082,1.5597552447552463,83.6734693877551,86.53061224489795,Bull
2025-04-30,24342.05078125,24396.150390625,24198.75,24334.19921875,424500,0.08293981970806175,0.0505588470077214,-7.399659968765349e-05,0.001510411307747761,-7.191266338548166e-05,0.18611182059971002,0.1476097352706469,1.1688720538720552,84.48979591836735,87.34693877551021,Bull
2025-05-02,24311.900390625,24589.150390625,24238.5,24346.69921875,421100,0.08704213330245159,0.04719237913718577,0.00610977843003413,0.009524369480034878,0.0005135484625769229,0.18538733330935284,0.14730164221948022,1.1071073479897025,84.89795918367346,87.75510204081633,Bull
2025-05-05,24419.5,24526.400390625,24400.650390625,24461.150390625,291500,0.08673961862053647,0.040528065890010456,0.021269938605282368,0.003843249846106511,0.004689876016656186,0.18536056497269096,0.14645437194583488,1.5621073479897025,85.71428571428571,87.75510204081631,Bull
2025-05-06,24500.75,24509.650390625,24331.80078125,24379.599609375,302400,0.06767445357441804,0.03821835751074554,0.03358132949125592,0.001338957956832365,-0.0033394596535795407,0.18282719530149052,0.14420581750655034,1.0341612200435741,86.53061224489795,87.75510204081633,Bull
2025-05-07,24233.30078125,24449.599609375,24220.0,24414.400390625,330100,0.06577733184376666,0.045089992707880944,0.02782548192425338,0.011408939501429183,0.001426437150093386,0.1828134553032777,0.14377945708475567,1.0771241830065372,85.71428571428571,86.53061224489797,Bull
2025-05-08,24431.5,24447.25,24150.19921875,24273.80078125,411400,0.04670633951098124,0.02251759348968485,0.023017466189605873,0.005386519544395618,-0.005775526588332327,0.18158206431376725,0.1441216231017408,0.9863834422657967,83.26530612244898,82.85714285714286,Bull
2025-05-09,23935.75,24164.25,23935.75,24008.0,335600,0.028162241262424725,0.013153918901832817,0.010854678686083474,-0.02172475137223684,-0.011010503428714508,0.1843804165029028,0.14534226561455396,0.9560428849902547,79.99999999999999,78.77551020408163,Bull
2025-05-12,24420.099609375,24944.80078125,24378.849609375,24924.69921875,368700,0.05352654053574346,0.05598144463572985,0.046666952635731285,0.014326856180695735,0.03747214018466671,0.2101000035322933,0.15817212868745884,3.5227095516569213,81.22448979591837,76.3265306122449,High Volatility
2025-05-13,24864.05078125,24973.80078125,24547.5,24578.349609375,423000,0.03843477358178071,0.043225916200808845,0.039477824111287196,-0.004878769736476385,-0.013993290077199355,0.2149824385320957,0.15952544691549508,3.4397465886939584,81.22448979591836,73.46938775510205,High Volatility
2025-05-14,24613.80078125,24767.55078125,24535.55078125,24666.900390625,345500,0.05024304242059663,0.05497060948450461,0.0432272455509759,-0.0041702865290969005,0.003596321541244558,0.21337552934684667,0.1596114325366803,3.830629779577149,82.0408163265306,72.65306122448979,High Volatility
2025-05-15,24694.44921875,25116.25,24494.44921875,25062.099609375,500800,0.06231576615367507,0.0862654305572228,0.05556183941498949,0.01010013942627408,0.015894449466611917,0.21722974538811837,0.161576448946059,6.825074224021594,85.71428571428571,75.51020408163265,High Volatility
2025-05-16,25064.650390625,25070.0,24953.05078125,25019.80078125,432700,0.06379645682365753,0.08568146499821006,0.034361172583119215,0.007922056126254962,-0.0016891866264205442,0.21698311835337303,0.15871842542151973,6.993266443701228,91.0204081632653,79.59183673469389,High Volatility
2025-05-19,25005.349609375,25062.94921875,24916.650390625,24945.44921875,255300,0.07682694932685186,0.08310605502321611,0.03918804481404714,-0.002604911183360037,-0.002976133107706799,0.2113879253697902,0.15824387006539423,4.0645308115173195,91.42857142857142,82.0408163265306,High Volatility
2025-05-20,24996.19921875,25010.349609375,24669.69921875,24683.900390625,414800,0.05792604704958393,0.076524543568804,0.04521711183915733,-0.01334450977306112,-0.010540184450815589,0.21417806889480842,0.156799324179385,4.012437788261506,91.42857142857143,84.08163265306122,High Volatility
2025-05-21,24744.25,24946.19921875,24685.349609375,24813.44921875,332700,0.06724055533700257,0.0807486756571354,0.04663208508173833,-0.00953604729097346,0.0052345883147392296,0.213761011754039,0.15689845859514698,3.9970531728768903,91.42857142857143,84.48979591836735,High Volatility
2025-05-22,24733.94921875,24737.5,24462.400390625,24609.69921875,403300,0.07445060056733666,0.0725376604720771,0.038868334407641036,-0.02155896528272927,-0.008245170966734258,0.20992391687749537,0.15756717451609673,0.9582934829544097,89.38775510204081,84.89795918367346,High Volatility
2025-05-23,24639.5,24909.05078125,24614.05078125,24853.150390625,270500,0.12145110590804986,0.08373341214114371,0.05638961981701485,-0.015166885035819422,0.009843878373448323,0.1820773712386056,0.15785685413898917,3.7988731930993374,87.3469387755102,86.53061224489795,Bull
2025-05-26,24919.349609375,25079.19921875,24900.5,25001.150390625,302800,0.10939462341035622,0.09112670952722035,0.0669888991581844,-0.010979553406732734,0.0059373186446142635,0.17806032597918675,0.15790709131987926,4.333669431343852,86.12244897959184,88.16326530612245,Bull
2025-05-27,24956.650390625,25062.900390625,24704.099609375,24826.19921875,525700,0.10835450388961276,0.08906420862235276,0.07538134921420503,-0.01794513803028186,-0.00702232377173064,0.17851741408358288,0.15625422776651612,4.344786844843568,84.48979591836735,90.61224489795919,Bull
2025-05-28,24832.5,24864.25,24737.05078125,24752.44921875,684400,0.08427597774100382,0.09750656321404594,0.06801842351740728,-0.017709247454644417,-0.002975073210803887,0.17315116462834806,0.15629272147149556,3.8785475286042512,81.63265306122449,89.79591836734694,Bull
2025-05-29,24825.099609375,24892.599609375,24677.30078125,24833.599609375,345400,0.06451531611362094,0.10138790018940869,0.06980513006221711,-0.012388099663119267,0.003273116733106363,0.16358335407233407,0.156344098524192,4.4339738851933985,79.59183673469389,87.3469387755102,Bull
2025-05-30,24812.599609375,24863.94921875,24717.400390625,24750.69921875,853900,0.05604338589011881,0.0978329327753995,0.06172403629398393,-0.0040821888762297975,-0.0033438193068198903,0.16413398975380517,0.156379825112923,1.4063316087706346,75.91836734693878,81.63265306122449,Bull
2025-06-02,24669.69921875,24754.400390625,24526.150390625,24716.599609375,311100,0.03626370521890476,0.11714963286047508,0.06522378127073325,-0.008814455086012973,-0.001378673005562118,0.1574172638501148,0.15615873354071202,0.8602710027100284,71.83673469387756,75.10204081632652,Bull
2025-06-03,24786.30078125,24845.099609375,24502.150390625,24542.5,349300,0.01728247460671639,0.1095513480608794,0.05130703905589051,-0.019911250590143093,-0.007068758288164619,0.15608973478846563,0.15642613794523097,0.8545799457994592,68.97959183673468,67.34693877551021,Bull
2025-06-04,24560.44921875,24644.25,24530.44921875,24620.19921875,280900,0.018742273893388672,0.11491142517939301,0.06929741824764735,-0.011969043393582512,0.0031609038835467354,0.15623726018049047,0.1545807315088306,1.1948577235772373,66.53061224489797,62.44897959183673,Bull
2025-06-05,24691.19921875,24899.849609375,24613.099609375,24750.900390625,388400,0.017343583895921277,0.10805242911896418,0.06890635676707735,-0.025129091460596942,0.005294655304090157,0.15582518537353346,0.1545490025177473,0.9273138639281143,64.08163265306122,57.55102040816327,Bull
2025-06-06,24748.69921875,25029.5,24671.44921875,25003.05078125,335600,0.03119400111645354,0.10904344026268653,0.07746925610414968,-0.01393919581764047,0.010135980900817266,0.15775591059172758,0.15533081433531398,3.1382894736842117,64.89795918367346,55.91836734693877,Bull
2025-06-09,25160.099609375,25160.099609375,25077.150390625,25103.19921875,279200,0.04425450882248971,0.11310050853563913,0.08708568555770735,-0.011052377259073265,0.003997448256890138,0.15528997822361867,0.15511627113531923,3.7025318979266357,68.57142857142857,57.14285714285713,Bull
2025-06-10,25196.05078125,25199.30078125,25055.44921875,25104.25,307300,0.03188647060032479,0.11771655439971607,0.09965765569222795,-0.012365015769578935,4.18575835460567e-05,0.1520872101938684,0.15370377205419689,3.8865898689411287,72.24489795918367,59.183673469387756,Bull
2025-06-11,25134.150390625,25222.400390625,25081.30078125,25141.400390625,301200,0.033097175073591556,0.11749985350195447,0.09513989657406707,-0.009305483916102641,0.001478750781646587,0.15207559342689217,0.15351372084360249,3.7640898689411286,76.3265306122449,62.0408163265306,Bull
2025-06-12,25164.44921875,25196.19921875,24825.900390625,24888.19921875,328300,0.022766313163620877,0.10759436678089052,0.07447619871551159,-0.02075880146531628,-0.010122141121121413,0.15549142928008822,0.1540404298502599,3.487324785500821,79.18367346938774,64.48979591836735,Bull
2025-06-13,24473.0,24754.349609375,24473.0,24718.599609375,318700,0.015275187296789339,0.10364690548814792,0.06318843886427672,-0.04157852432183473,-0.006837783295332098,0.15704074091692605,0.1544856479396887,1.2823247855008209,78.77551020408164,66.12244897959184,Bull
2025-06-16,24732.349609375,24967.099609375,24703.599609375,24946.5,305800,0.019841651010862327,0.10830232687288266,0.06117386064040775,-0.038264730256338586,0.00917755091754434,0.1586106186750526,0.15415659923861277,2.84141569459173,76.73469387755102,66.12244897959184,Bull
2025-06-17,24977.849609375,24982.05078125,24813.69921875,24853.400390625,242400,0.01943431347690394,0.08842397359646537,0.05839541852808572,-0.041903747961918425,-0.0037389519699400583,0.1587022415604941,0.15430451823903776,2.6962466124661257,73.46938775510203,65.71428571428571,Bull
2025-06-18,24788.349609375,24947.55078125,24750.44921875,24812.05078125,237600,0.016287534580521346,0.08313621699130791,0.06211193210386745,-0.0458426670922798,-0.0016651260767121068,0.1588222836033766,0.1540426442247121,2.503216309435823,70.61224489795919,64.48979591836734,Bull
2025-06-19,24803.25,24863.099609375,24733.400390625,24793.25,274600,0.0213995831732805,0.06910541888134647,0.04439904377770998,-0.05427212485671573,-0.0007580150449296773,0.15775106576754988,0.15183992056324203,2.6141919191919207,68.16326530612244,65.71428571428571,Bull
2025-06-20,24787.650390625,25136.19921875,24783.650390625,25112.400390625,574700,0.04600134915965515,0.07545909151551111,0.05976036607770885,-0.04074070426635423,0.012790324902965947,0.15747213521032066,0.15317527204795084,4.819191919191921,68.57142857142857,70.20408163265306,Bull
2025-06-23,24939.75,25057.0,24824.849609375,24971.900390625,248500,0.0018937509119263396,0.0555216573826216,0.05798121045948612,-0.03250374286188851,-0.005610555258512813,0.11599218149034585,0.15334308785042147,2.649191919191921,66.93877551020407,67.75510204081633,Bull
2025-06-24,25179.900390625,25317.69921875,24999.69921875,25044.349609375,450200,0.018959775876174145,0.05812326415091684,0.06300524576019262,-0.02917213967006238,0.0028970292423300638,0.10827940852966778,0.15333221665856445,2.921414141414143,67.75510204081633,68.57142857142858,Bull
2025-06-25,25150.349609375,25266.80078125,25125.05078125,25244.75,260600,0.023426113545852,0.07484615518308235,0.07968447076982521,-0.00021186488203051024,0.00796997571939643,0.11004946284043922,0.15316543243960964,4.0244444444444465,69.79591836734694,71.83673469387756,Bull
